,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),Total time (s),RUL
1361,180.0,19227.703559747762,17508.938329438563,4.056,3.418,15782.323272106985,35455.926944073566,42618.39075334229,522789.21155614295,920.0
1362,188.0,5917.41701603157,5618.424979383108,4.04,3.535,7734.898378164755,11202.917901749122,11999.002318883087,595434.5094391991,910.0
1363,198.0,26578.5540746879,28720.94874839751,4.054,3.415,19457.309547195422,56305.64450872451,61714.321529781635,942916.0131440808,899.0
1364,202.0,8884.009103492906,5937.602387363161,4.047,3.47,13555.500071234925,23882.02431839026,30702.387926212847,778520.4036786421,894.0
1365,204.0,5202.429998303659,21753.896616195958,4.0,3.479,6432.954292039421,13589.337407533876,11761.263867984238,466669.69764723035,892.0
1366,217.0,666.3841430354951,5212.531564163473,3.884,3.512,-113.58400001004338,24302.59081303372,19270.54757831165,185494.52737891974,884.0
1367,220.0,3605.5288940219107,11390.100959165433,4.061,3.515,3511.6840955937373,10490.923898666639,9495.605781164435,570356.6372270164,882.0
1368,226.0,18839.801391539262,12099.916416337714,4.049,3.552,14483.226308904968,35221.165365119865,30295.867065294195,861268.3867208918,879.0
1369,231.0,16848.01280377374,33473.45270213769,4.02,3.42,19622.140917243112,37242.656661705696,43765.08405628772,680549.165272492,877.0
1370,234.0,8075.488873189533,30217.862410938356,4.03,3.532,10638.166827243325,9118.850218499383,23111.25449246799,559458.3239867601,867.0
1371,240.0,3472.539378774736,18985.514520072433,3.979,3.335,3397.7802873444775,11009.062202239264,5.98,323616.2890517037,859.0
1372,250.0,5614.05239728334,6663.981625232463,3.96,3.442,6823.036864727324,18658.46023327852,19044.411328798167,692292.2154234264,854.0
1373,252.0,13361.524638165625,16030.982096043816,4.093,3.365,13639.702134890127,32593.454278650173,26275.411969930574,422922.65984716604,853.0
1374,254.0,19266.27456536541,29585.4435309933,4.023,3.335,18387.71470856282,57712.668351108194,62196.997331024184,505610.93138316664,848.0
1375,255.0,6367.36272178723,20830.82566694657,4.022,3.46,5739.760485627762,30469.85492599992,30797.099046356227,499441.5656637903,845.0
1376,259.0,25882.158089398974,5556.222574033522,4.046,3.415,22496.93020103991,55998.511796176565,63205.38451485812,935947.8160886787,844.0
1377,262.0,5886.204289600995,8809.886405745621,4.002,3.462,9766.11090946767,747.8712870002819,14761.21968933483,464668.1868357618,843.0
1378,263.0,2082.3162747406063,6357.419974247282,4.009,3.44,475.6067606051247,5.98,5.98,214870.89494896113,841.0
1379,266.0,695.6059738124732,4766.5044093828865,3.976,3.458,-113.58400001004338,5.98,5.98,273956.74260083045,837.0
1380,267.0,20693.595578806522,25040.053692029724,4.059,3.422,23725.835429797895,44253.57570811556,58860.723835663855,911633.0537484036,835.0
1381,271.0,3589.416420316858,10467.60827421796,3.988,3.538,4610.626145508766,5815.381855390067,6581.3645419176455,536252.2769638633,832.0
1382,274.0,9802.451011558584,10782.76239740182,4.025,3.378,16382.358040059575,27569.403083441615,32421.763003793094,511661.16684433667,821.0
1383,283.0,4731.307526130051,8002.24589240097,4.03,3.524,7171.662991559248,5.98,5.98,352268.2028407273,815.0
1384,292.0,11110.373446822741,23711.94909400877,4.02,3.543,12568.973431063803,21207.844328574145,12397.804579194137,683428.1967071376,797.0
1385,305.0,197.58790103447848,6897.011285694937,3.914,3.371,-113.58400001004338,5.98,5.98,28992.06881318504,794.0
1386,312.0,4947.723169826212,4428.681450278424,3.969,3.479,7577.895920394403,3543.628784616082,3669.599259896335,222117.0727860427,779.0
1387,331.0,43550.0648732104,20924.948203452874,4.093,3.535,23439.760869132555,86773.49066491796,90204.55277027968,945156.8557883617,771.0
1388,336.0,4780.895770966912,16955.171524411544,3.958,3.511,9026.184538486428,14030.887424885866,12811.763923456923,516706.0370579249,768.0
1389,341.0,15001.777447851116,13321.66785189883,3.964,3.51,16830.46630436889,38711.14675160484,40681.205539873634,776258.3575653917,764.0
1390,344.0,6397.290317239204,8879.375065395285,3.986,3.546,7383.560592237326,32475.350867478326,44426.84367296114,820615.0288835416,759.0
1391,352.0,4387.48074811117,10440.508748942299,4.018,3.412,3938.4866216703354,27010.055341745163,35897.728391247314,888085.9932581637,749.0
1392,354.0,40727.23418067102,29343.067049891368,4.074,3.352,30453.592778723334,70011.1228615051,69958.46060735715,954144.0661280862,746.0
1393,361.0,2543.691989977869,10606.312362391873,3.96,3.476,6516.267396904743,2600.3014060458336,7480.134112807626,714681.8246131403,735.0
1394,370.0,4357.727718480187,11033.843707017153,3.947,3.47,8417.407821634943,23812.80307749009,17810.314529914147,629735.2587176914,732.0
1395,373.0,7809.733101434648,936.947712091504,3.988,3.576,10905.654926869034,27124.223004607895,23588.809572813116,887346.0602829253,731.0
1396,375.0,3119.1008582034474,10204.433887109037,3.963,3.657,5581.7724455287835,5.98,5.98,453639.8103672851,730.0
1397,380.0,1024.5496984944114,5890.429819640795,3.93,3.605,128.44128221822803,5.98,5.98,88412.7661124472,728.0
1398,383.0,9067.805614482959,31662.28026699232,4.011,3.57,12614.342990219931,25866.15847583516,36294.78603844193,929707.8754860116,714.0
1399,392.0,4441.524666368901,8499.851314654436,3.93,3.387,8016.453273588553,28804.50434959702,30525.664365246485,298358.790386462,713.0
1400,397.0,5048.129782322172,16538.014318152855,3.954,3.578,7274.213778900579,40736.74778036642,37374.33650692652,891118.3804585905,707.0
1401,401.0,1104.0266897780527,13847.31861512554,3.929,3.572,-113.58400001004338,5.98,9219.333502113415,505411.17263269663,703.0
1402,405.0,69.48076921861313,2937.3351712588164,3.862,3.607,-113.58400001004338,5.98,5.98,112019.71397731199,693.0
1403,411.0,68.23772304604694,11928.239657438411,3.864,3.546,-113.58400001004338,5.98,5.98,214095.10648554235,692.0
1404,414.0,14791.764091353565,6714.482612236165,4.005,3.536,16867.283631124654,41086.34480536661,36920.90541975306,885145.4316459432,688.0
1405,419.0,16667.008352598095,12599.71044431463,4.054,3.58,15376.540463361222,38644.753804441614,46097.99329077946,893650.4025746391,685.0
1406,424.0,4152.603122168675,19167.984943308296,3.999,3.506,9246.872018169179,5356.1747711543085,5.98,556552.8031229379,684.0
1407,426.0,424.68811535092374,4622.562973737875,3.91,3.462,-113.58400001004338,5.98,5.98,63629.021118110344,670.0
1408,431.0,11755.94133504406,15741.819653863138,3.966,3.498,17430.635928626423,51347.97645961591,47379.21230627817,842442.5509754536,667.0
1409,441.0,731.3292510569115,13760.233319939736,3.955,3.586,-113.58400001004338,5.98,5.98,229869.72831991236,663.0
1410,443.0,4806.670958919702,4293.548099695146,3.93,3.517,7411.408115836926,16893.635553879354,22915.29115219492,791688.8675620568,661.0
1411,447.0,13759.92012588293,21108.05836092687,3.945,3.71,16160.116702556192,42214.388543197056,56794.98372597923,955926.23775981,658.0
1412,449.0,391.9036703994259,604.2509952879847,3.862,3.571,1389.4993272993624,5.98,5.98,349760.5307349601,656.0
1413,451.0,11351.16996821959,5973.68827217862,3.982,3.536,16382.604624439155,32187.88289215328,30347.62804820828,497073.75409548957,652.0
1414,452.0,12780.89300812276,4756.395338847097,3.996,3.542,12597.39632369605,24381.01295969134,28263.46295316844,639624.184898546,647.0
1415,457.0,814.766260882864,12676.06109716613,3.935,3.496,-113.58400001004338,14063.891153118842,21663.270456136685,489664.4522412667,640.0
1416,467.0,2873.751701224355,7639.816118252963,3.924,3.41,1944.6364230962497,21774.564381050437,37565.55424666149,373703.5309897291,629.0
1417,473.0,5513.356837909829,20171.42610504792,3.915,3.656,7829.886149381886,16628.03940417643,20052.797347384923,247971.21906235098,626.0
1418,482.0,58.79373095938343,6.869692206644913,3.832,3.704,-113.58400001004338,5.98,5.98,212240.7835426644,625.0
1419,483.0,82.04720656365447,1702.697572320617,3.854,3.626,-113.58400001004338,5.98,5.98,43328.02688287211,618.0
1420,485.0,5815.293471357086,22055.135275219905,3.903,3.62,11402.824452624165,30402.273807895606,41997.10273554352,805506.0016248072,617.0
1421,487.0,6841.634405790022,410.1351649032806,3.933,3.537,9910.538194056247,30723.24714836241,26135.240034572744,429355.8082469874,616.0
1422,495.0,13198.589280549335,5227.5609337868,3.961,3.555,13811.017196208375,26781.890600877246,34487.13746749647,386057.07134192955,615.0
1423,497.0,15096.477210417255,14309.279487582557,3.986,3.445,18973.41019548634,33650.49785667611,32707.90885899993,386693.931257539,613.0
1424,498.0,2573.518581777277,6893.832782072534,3.937,3.569,2555.353296969225,6511.30882591963,16262.22721975076,773233.166955923,608.0
1425,504.0,12513.945772512057,10861.406746279808,3.905,3.483,15817.254509328672,53965.059093075964,59281.040653020376,899521.5834122718,594.0
1426,512.0,669.5141931922393,6639.433888945468,3.943,3.529,-113.58400001004338,5.98,5.98,357894.0855304785,586.0
1427,520.0,1518.0290554597373,29545.452069494797,3.885,3.615,1737.6846907187141,268.353572778592,2285.877173793966,530118.1224378542,573.0
1428,531.0,10585.972313031663,12007.559237288115,3.957,3.673,16068.453537725605,20031.12758039555,31260.549657737683,905890.256450899,569.0
1429,539.0,678.5885622456406,2539.0287984347488,3.871,3.63,-113.58400001004338,5.98,5.98,220743.94364404114,567.0
1430,542.0,8164.326288445069,10524.38349790946,3.907,3.542,9957.51524822306,32605.298664016947,37724.45227227389,676001.6394006123,565.0
1431,544.0,4643.711194440592,7361.1963248129,3.927,3.545,7531.259563218615,10142.89495613403,10739.453794876552,275419.7282864939,560.0
1432,548.0,15554.98625549539,20697.32997649172,3.954,3.431,14957.242403438882,39932.309002840935,38244.1997547369,743299.6496956497,559.0
1433,549.0,3333.8531322785648,3521.1946004904635,3.889,3.603,5841.463898721065,13327.194410573282,19223.12729912319,571070.6519800462,558.0
1434,551.0,4878.08323477719,3636.987766417979,3.898,3.524,4936.060528121764,29454.24292931243,32727.107403007423,487920.4478520356,555.0
1435,552.0,1885.693769397972,23060.36758845826,3.926,3.514,2153.4045026993394,4401.469387946075,12754.355440924488,103921.18534530865,551.0
1436,554.0,8201.263195586498,7619.40471227721,3.939,3.564,9931.414077172265,16199.14022727432,11193.082557849217,404845.10195934074,550.0
1437,557.0,36885.55367681619,19992.886684642108,3.985,3.578,24998.96616000392,78560.12589540814,88020.5696874449,956182.7777001733,548.0
1438,560.0,2809.0703394302063,16811.402653526708,3.924,3.592,2753.8320850213654,8232.181684615605,17155.46079082913,622465.8213669003,545.0
1439,567.0,594.0333665749343,5560.729342288057,3.817,3.701,253.00462371474168,5.98,4617.602764259891,420202.1137951285,540.0
1440,569.0,6730.905439094151,6049.241940439404,3.896,3.568,10016.516007865144,30265.60793138687,22435.71764652252,287291.63096171623,529.0
1441,577.0,8919.280731457284,4147.0902677072445,3.998,3.581,11158.28038848209,17433.94885176346,18586.193339136997,861128.2222310767,525.0
1442,587.0,5212.410202157999,7858.191779213995,3.873,3.597,7271.013201246575,15229.98406677127,23948.255274298703,634739.5807007989,518.0
1443,590.0,332.0665157506739,12924.029387137976,3.774,3.562,-113.58400001004338,5.98,5.98,230224.22232237388,504.0
1444,597.0,988.6915914576552,9518.201683238105,3.827,3.684,-113.58400001004338,5.98,5.98,430502.35148206545,502.0
1445,598.0,1795.7899881050039,21434.913976950076,3.924,3.509,4163.878077999811,5.98,5.98,242330.841868245,500.0
1446,606.0,7776.357709983005,21218.054442374072,3.951,3.597,9136.47065559742,12362.600619041043,21259.59243526153,355110.0222801611,498.0
1447,608.0,3438.2565274060075,39876.36973925964,3.869,3.469,4154.006445408358,32420.533123010202,44658.67344546995,548737.428378706,497.0
1448,610.0,2927.1807560768802,16873.57227807165,3.949,3.608,5665.314793199247,894.8494366422483,5.98,569280.7950860444,490.0
1449,617.0,11255.509417166737,27898.747770638493,3.923,3.53,12775.62091655026,29181.425083959122,45976.19893130815,907563.8719600221,487.0
1450,618.0,1759.967972190313,210.57405415696167,3.89,3.543,3481.356759058591,13179.637334562496,19525.960857752343,452388.093191892,484.0
1451,622.0,2908.77692537387,12484.897560416724,3.855,3.639,8435.773554165897,10624.612019418339,14174.324711150994,788383.133275215,478.0
1452,626.0,9019.414763768355,30389.61611870297,3.982,3.564,12956.212444880299,25317.15239176135,25801.76068101485,926447.0820138967,474.0
1453,634.0,12222.794148990793,24301.308972966683,3.923,3.593,15557.739364305207,24605.4341097987,23466.901351389883,522512.95706822944,464.0
1454,646.0,9351.89493688444,9468.878489867908,3.93,3.558,14823.073054414457,13865.29910556295,18308.85866470194,730407.2730045718,462.0
1455,647.0,12163.757454075037,18679.488551446317,3.931,3.507,15944.48667144686,45979.62089525604,46275.390374417955,881146.4386166458,459.0
1456,651.0,4061.203029386909,11763.332420198556,3.894,3.6,12823.581506148847,19552.327891386638,26853.129181891134,524893.3452355177,454.0
1457,656.0,197.7232663642787,7171.195872410538,3.848,3.486,-113.58400001004338,5.98,3913.643921313026,125891.97795736055,452.0
1458,657.0,6099.087564151685,11102.501238296813,3.934,3.786,6176.870736228297,25981.724921870762,29271.424601260936,918603.0953203283,446.0
1459,662.0,335.14482872469534,17401.110293609014,3.817,3.65,-113.58400001004338,5.98,5.98,273741.4373989984,440.0
1460,667.0,12182.082344516295,33953.88093743512,3.899,3.541,16999.78105925125,31077.01250740519,45091.25675759632,806828.7438705084,438.0
1461,669.0,3777.1409169101566,5479.884993534029,3.9,3.52,6439.514471892293,15306.252506550776,22432.614518693008,650997.0295341592,436.0
1462,671.0,4432.6974445955,2444.0158216291084,3.845,3.519,3654.3732830332215,16096.851070803363,23066.74000687802,737969.9127982975,433.0
1463,673.0,2413.844750209087,9931.622726333317,3.864,3.599,3938.6940998495975,5.98,5.98,299064.6480565387,431.0
1464,678.0,6542.610966186125,23603.445333134183,3.882,3.712,9470.581317051498,17409.392688052794,22511.38383008576,379088.26822217973,422.0
1465,679.0,279.75125876541927,990.641895762752,3.864,3.764,-113.58400001004338,5.98,5.98,357464.74994134356,421.0
1466,687.0,9291.201766646745,4186.965161687367,3.904,3.536,12925.841887246821,26748.008227624247,41429.789098772955,866655.6092751748,419.0
1467,689.0,904.6827954829787,21721.067367150587,3.835,3.612,-113.58400001004338,5.98,5.98,254578.82089636222,412.0
1468,695.0,5589.699650624553,5290.604542326015,3.906,3.613,7670.520638697719,17410.74623074891,29745.55620756623,540548.9114650795,404.0
1469,700.0,387.75942865506045,10942.444480574704,3.819,3.555,-113.58400001004338,5.98,5.98,45449.43382510272,401.0
1470,704.0,9359.665594531296,9529.404258697694,3.909,3.498,17813.50040622906,27924.374476893292,29612.581474581566,411563.50386218226,400.0
1471,708.0,2260.560615093995,19283.35648929851,3.908,3.561,2051.4269435468905,490.1952257664443,10613.503147025247,451295.57914780517,392.0
1472,711.0,15115.460233588918,16359.753205244564,3.944,3.599,15761.371283152626,44326.833502270165,47810.219259648424,646251.9071047218,388.0
1473,717.0,9511.718205507752,2713.0078354947423,3.946,3.542,9037.07777460872,39144.93722502845,46000.70957086978,437818.82415717345,387.0
1474,718.0,8489.343188534522,15917.762415011708,3.961,3.572,10400.84070877381,20114.586158924496,25648.822692830916,469495.6747851833,384.0
1475,721.0,2073.1908905321056,14593.643504854135,3.844,3.517,5580.018820569414,5.98,11772.386295734112,174674.5936261795,382.0
1476,725.0,3008.9840512497317,10390.268956648342,3.903,3.725,2734.841077935568,5.98,7849.093316023402,664830.0092852646,370.0
1477,733.0,711.1990079893087,7692.858551469546,3.856,3.62,-113.58400001004338,1913.0156772464234,1535.413514400847,200176.17404850086,367.0
1478,739.0,208.14855704766717,2472.687055341399,3.788,3.697,-113.58400001004338,5.98,5.98,247309.29558855112,359.0
1479,740.0,2392.65305932426,19644.604591507996,3.875,3.634,4282.090380683469,5.98,5.98,630236.2348763582,357.0
1480,742.0,1992.2929226755205,8682.313480574954,3.82,3.607,4652.177102989458,10166.624652557843,8110.347430881883,311147.5620739047,356.0
1481,751.0,542.6223612126391,23254.719651471714,3.818,3.518,-113.58400001004338,5.98,5.98,148421.24846304316,353.0
1482,754.0,88.77829743690334,2358.489080567006,3.878,3.811,-113.58400001004338,5.98,5.98,178371.0158725832,349.0
1483,757.0,11648.905817140721,26285.654454118245,3.889,3.578,13701.335288761142,21643.200081972904,32831.21578952484,655796.4226746258,345.0
1484,768.0,11540.24606769613,1523.237770319262,3.863,3.529,15348.091217724263,42771.50926150975,53003.80391168275,727254.9556386431,344.0
1485,770.0,11295.813565338252,1210.007794087851,3.874,3.586,15709.658475130904,30590.35444575523,37533.69216120633,684692.127838482,332.0
1486,776.0,1234.8410977192336,9665.873304168774,3.852,3.727,-113.58400001004338,5.98,5.98,444755.41505131265,322.0
1487,780.0,1852.1447626771517,13023.764274209556,3.871,3.669,193.2713770486189,5.98,8364.78279931043,311019.9160019783,320.0
1488,789.0,971.0808005657647,9968.154299950966,3.879,3.575,-113.58400001004338,5.98,5.98,463593.1058779089,318.0
1489,794.0,12317.237638589964,9642.34567704995,3.908,3.552,14504.73629901931,24992.388757924364,19297.635822290118,435071.796602692,315.0
1490,795.0,3475.4750789931195,22507.361300631877,3.862,3.585,8973.377962897406,4130.398533827645,18931.003069117112,654928.9402579279,304.0
1491,808.0,251.77753120035578,12569.178163328248,3.77,3.638,-113.58400001004338,5.98,5.98,69988.79198695224,300.0
1492,809.0,31943.78233637088,19771.412217437395,3.951,3.563,24588.64600199214,70678.9960982898,73210.47337252628,908149.5922529858,298.0
1493,815.0,8788.303940808091,24904.10217761842,3.909,3.542,15443.288694554683,8454.030341886428,15083.10587165699,641317.8900584928,292.0
1494,822.0,1238.9535303849902,2048.8852205537105,3.852,3.823,265.6291680639097,5.98,5.98,161777.73643697964,283.0
1495,823.0,31602.3239618455,2653.6807997339447,3.885,3.391,26071.521022672274,66022.65012106512,80592.73866978215,880749.8991220626,281.0
1496,828.0,22838.091877057264,27268.52649367162,3.918,3.571,19832.2748495696,51957.55057146902,59705.93844035342,616145.3940409726,271.0
1497,832.0,501.20901527948064,6358.299400467688,3.761,3.713,695.6038247367242,5.98,5.98,313075.35848678683,268.0
1498,834.0,15271.19857491002,21882.05850715127,3.906,3.563,15705.796131311963,55084.97593694583,59117.82629089594,907431.3898013072,265.0
1499,837.0,19.106136851653265,9206.967049081719,3.741,3.628,-113.58400001004338,5.98,5.98,125919.07256497722,262.0
1500,839.0,1569.7753987628187,17828.107437218914,3.842,3.665,251.96381624450396,563.3145472384931,6673.764378495687,354746.52720859455,261.0
1501,842.0,3217.1991121193373,11425.384842275362,3.861,3.68,2386.4208879333655,8698.958467904915,12190.026518084514,503909.0882952683,256.0
1502,846.0,852.2082491478227,891.1843973708405,3.783,3.709,2131.6467792278845,5.98,1133.2665315481026,376322.4767566545,255.0
1503,851.0,11681.51567175777,30852.184574952185,3.932,3.44,11672.265945646936,34125.34572056032,46855.210007370275,519850.23406985274,250.0
1504,854.0,31259.535766869554,36483.7837237418,3.946,3.549,28527.834165058866,67113.88463452095,83223.53195212795,926222.0517991204,245.0
1505,864.0,170.3342022828346,11622.434029297627,3.822,3.767,-113.58400001004338,5.98,5.98,104413.07359967472,237.0
1506,868.0,8704.968528445317,9852.03280288832,3.869,3.702,13387.759720743792,28220.693713265373,35430.075115962354,550082.080944651,231.0
1507,878.0,8890.398803013557,20363.974296558434,3.858,3.601,16602.729840251697,25560.139447889742,25984.155825677146,699163.0268139581,228.0
1508,879.0,16556.920953529923,24162.22901215374,3.925,3.53,21131.184024418733,39405.17306682926,50766.05237041325,697756.4256506376,223.0
1509,882.0,3237.2871204365724,11763.03954030749,3.862,3.693,3979.94417050209,4007.684668617437,9132.428994026754,218303.6824559494,220.0
1510,885.0,666.7312059143251,6297.067831271037,3.792,3.644,-113.58400001004338,5.98,5.98,97627.63885436876,216.0
1511,893.0,377.1130942004794,21312.807013604164,3.764,3.685,-113.58400001004338,5.98,5.98,377618.4576527126,215.0
1512,894.0,1275.2135087540128,18915.133499290198,3.813,3.652,5998.683728384512,5.98,5.98,253195.09060853114,208.0
1513,900.0,9884.39590105526,6344.212111238785,3.883,3.581,14380.808921066871,37458.44557314142,27431.25689117774,324551.4532189099,207.0
1514,901.0,469.67538672973154,4574.474395974884,3.788,3.646,-113.58400001004338,3132.7882311003737,10756.639613534413,396205.32119825186,205.0
1515,907.0,1245.32732386975,4282.971316243082,3.807,3.695,2376.62090991923,3957.67909034695,7224.818235971985,425301.3151230643,198.0
1516,911.0,10126.91006071679,33932.43721352205,3.81,3.541,12384.078931265043,51768.59580839377,61493.45451066461,771683.2101344808,189.0
1517,913.0,1873.9077371244846,16565.615834596712,3.77,3.705,4348.492050633791,5.98,4151.27868750785,434142.8793507601,178.0
1518,927.0,17944.42374666065,34616.46809555821,3.947,3.524,23386.7914518029,38561.05062082599,50986.585391666384,595336.808353396,169.0
1519,935.0,197.01223828239532,331.342433861734,3.749,3.791,-113.58400001004338,5.98,5.98,426137.47396577924,165.0
1520,941.0,6929.6381963676195,30391.525125620796,3.825,3.696,11908.352545944681,29169.395514804797,43768.84525304799,929336.5525067877,161.0
1521,945.0,644.8476570148274,22281.229074265084,3.866,3.629,168.74583029675478,5.98,5.98,423164.89653469896,160.0
1522,949.0,126.25479794733647,2579.3019742258093,3.817,3.719,-113.58400001004338,5.98,5.98,505904.8715424625,158.0
1523,950.0,7989.189028112413,21135.596522989686,3.888,3.684,10745.871302137013,26663.046902516802,38497.57678870651,860758.0688189628,154.0
1524,955.0,402.86891375755476,20072.284101008358,3.778,3.681,-113.58400001004338,5.98,5.98,290187.39026370517,140.0
1525,968.0,946.5863982223851,19057.099044286464,3.728,3.718,-113.58400001004338,9395.744504511506,27595.36678485597,624899.3852440543,139.0
1526,969.0,713.0056537179172,2067.282826939282,3.798,3.696,-113.58400001004338,5.98,11294.633239254123,40709.97636217269,134.0
1527,974.0,72.16867402925192,6063.438097399565,3.78,3.745,-113.58400001004338,5.98,5.98,254658.75366477805,131.0
1528,975.0,8042.3360057714,27834.906262545817,3.824,3.578,17722.869507454718,21610.947083868094,27644.52361044095,572271.5139884456,129.0
1529,980.0,175.21659947669988,15017.185621746718,3.782,3.639,-113.58400001004338,5.98,5.98,71890.50535685457,125.0
1530,981.0,7148.956050860324,13375.350046503194,3.848,3.637,10467.023215565721,26840.02224206426,31996.835633297967,358035.7287590956,121.0
1531,985.0,1441.8823864137842,11703.750741269345,3.796,3.824,-113.58400001004338,6039.147012831441,16427.517528250046,915000.1126749226,110.0
1532,989.0,340.45226748328787,18776.800430129315,3.786,3.701,-113.58400001004338,5.98,5.98,98960.00275548977,107.0
1533,992.0,7415.182722114625,1128.5156575925953,3.851,3.662,11883.26967365156,30971.93247571688,31620.969183731984,780464.4714501715,106.0
1534,997.0,13076.39859255566,24802.04056660514,3.89,3.685,16279.307582912974,39147.653172226754,44592.290879704575,717151.0439430659,104.0
1535,1004.0,30.81304696688143,6477.250335937498,3.712,3.799,-113.58400001004338,5.98,5.98,123556.79747991043,102.0
1536,1006.0,1826.0324435045438,26604.859383140538,3.789,3.752,3636.0918060788495,4473.022293274402,5202.853372767125,439573.0800831269,92.0
1537,1011.0,22.849486713376237,11073.928054447391,3.709,3.731,-113.58400001004338,5.98,5.98,107835.56908053307,91.0
1538,1018.0,1425.4407870239897,5599.472340203421,3.83,3.607,2960.5149850956414,11246.39331231505,13781.100072439773,227488.43998186706,84.0
1539,1021.0,417.31938676707864,5432.05911153604,3.79,3.773,-113.58400001004338,5.98,5.98,274134.42221765226,82.0
1540,1027.0,62.45850605288244,7383.445177974669,3.774,3.838,-113.58400001004338,5.98,5.98,553472.1097820856,70.0
1541,1040.0,1849.236060431161,5598.074100895115,3.822,3.789,2146.1104800919657,19059.108377043965,25863.648443439437,803568.443735834,69.0
1542,1041.0,5621.51672428614,16643.05945102595,3.84,3.799,7865.767817765041,25442.26995902033,32989.000620289,850190.0243480884,62.0
1543,1044.0,1231.115466958914,13375.547448404628,3.788,3.763,3880.9181899033297,18929.08389988738,31381.159067670502,746967.1991483892,57.0
1544,1045.0,8353.643200298635,3217.455603279209,3.847,3.617,10602.48794184042,23500.20977314118,31579.370798191885,527595.4607019982,54.0
1545,1047.0,7657.315456396215,3538.47236362438,3.898,3.541,9132.874353800387,18681.45804877344,22679.76127175227,360747.60281264246,52.0
1546,1057.0,2339.1236470277586,26169.037595869642,3.758,3.712,6955.371234591442,11724.151440408801,20403.943174070082,570687.9521694917,51.0
1547,1059.0,6231.522508290346,8814.79220337173,3.898,3.646,8205.265671705478,19094.31889951763,32632.754653085103,635175.9438157948,47.0
1548,1060.0,1381.9974065388171,12879.065451313229,3.785,3.806,2583.05766311572,1492.4188531595487,11986.792752590249,462411.4124279875,41.0
1549,1064.0,10122.378034374304,10324.518952062543,3.851,3.534,16144.872778447078,29927.949555713545,46234.10267111598,655846.9807713128,37.0
1550,1065.0,7062.89128860781,19822.38807491916,3.797,3.691,10295.140825324643,26609.707810673783,37079.24489072116,652368.6327502864,33.0
1551,1080.0,2921.4621590396937,12656.109506586596,3.814,3.743,7318.375706891309,6447.165738496404,17300.891230090827,471956.47794399573,31.0
1552,1082.0,2593.1908933142076,7917.412023370103,3.779,3.6,5032.1874966054465,5558.342527672555,5396.3901333879,270339.5764052602,23.0
1553,1086.0,17438.565663060486,13589.174498972563,3.853,3.669,17352.614437456206,48830.22493643552,54083.95518935527,555400.9343008191,19.0
1554,1087.0,2048.325113509675,12933.773812197967,3.753,3.655,3408.705330135417,5212.153230048585,14107.131386457695,254882.17026895125,14.0
1555,1094.0,2149.9082730900673,18590.842350568208,3.826,3.658,2594.676431694865,13458.065672342873,24259.777039743305,478797.4976627156,12.0
1556,1097.0,3294.4042778105586,35200.98822442289,3.828,3.699,7967.685062664879,5.98,16610.86567815835,342707.1789059379,4.0
1557,1104.0,4709.145524365596,15892.417005835596,3.827,3.593,9500.04772807491,7468.923838828378,9041.245373000544,352713.7102648537,0.0
1558,1.0,2971.6744980628164,602.8211823448985,4.002,3.449,3709.2615826714405,5.98,834.7952278201756,256522.98778880876,1124.0
1559,2.0,10748.069605173656,13019.299143771208,4.021,3.404,13346.256603590258,26423.80933648952,32546.92880659018,877090.4651670842,1093.0
1560,11.0,14220.63291828003,7614.688024965072,4.067,3.33,16422.363280183567,31319.984188042345,25684.761824233683,245530.49762053392,1088.0
1561,21.0,108.48724735030726,2462.9900107178637,3.983,3.621,-113.58400001004338,5.98,5.98,568312.5129400202,1086.0
1562,25.0,2895.1267324396817,9134.608037274957,4.042,3.456,4797.0280013984,2200.206613401718,9309.618680768242,823528.5942664399,1081.0
1563,27.0,26101.49587538932,6292.641914720318,4.093,3.42,18632.707448913512,49813.957502047866,57961.79917096862,952510.7170235978,1072.0
1564,35.0,20633.877198041308,23451.028532428536,4.048,3.456,18721.451957658206,52143.38075553243,51074.3151856896,829518.2321146615,1068.0
1565,42.0,2440.4482293814717,8196.668316641422,4.013,3.531,-113.58400001004338,4621.679654207583,12240.557010116361,247494.86406017927,1064.0
1566,43.0,9121.3701767763,4410.155787701286,4.029,3.393,17857.526481179237,20257.03797864032,24701.728938122164,884261.9089735295,1063.0
1567,46.0,11202.258236917434,12996.070866666916,4.039,3.298,14995.769253034472,39375.082113837925,35841.13841117027,853358.9015860666,1060.0
1568,49.0,8003.29516890559,18863.04772282315,4.073,3.407,10330.370252715864,21976.638388829862,22540.371530025554,284616.3347249221,1049.0
1569,53.0,17153.729772199524,25705.7000447681,4.003,3.38,15576.85838624321,48997.912062801304,44813.439762974056,913013.4924132508,1042.0
1570,64.0,40100.1624822479,35750.253654861066,4.096,3.35,27410.91352268425,74567.15424310156,78910.96104849309,954937.3844244387,1037.0
1571,66.0,24204.389245570383,12753.183709918896,4.064,3.414,19520.7135320524,56553.80700111986,64805.32061615341,912476.54068391,1030.0
1572,75.0,29777.958580236605,13863.646454111531,4.09,3.472,24174.30354406898,49024.13240858744,46204.34491519495,765577.0400037793,1029.0
